trade_id,isin,security_name,quantity,price,trade_date,settlement_date,settlement_cycle,counterparty_id,counterparty_type,exchange,buy_sell,currency,source_system,segment
TRD-00834,INE628A01036,ULTRATECH CEMENT,300,9564.7179,2026-06-25,2026-06-29,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00835,INE148O01018,EID PARRY (INDIA),30,774.5443,2026-06-25,2026-06-29,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00836,INE062A01020,STATE BANK OF INDIA,8000,790.6661,2026-06-25,2026-06-29,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00837,INE238A01034,AXIS BANK,140,1178.4507,2026-06-25,2026-06-29,T1,BRK-006,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00838,INE101A01026,KOTAK MAHINDRA BANK,1200,1831.7048,2026-06-25,2026-06-29,T1,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00839,INE101A01026,KOTAK MAHINDRA BANK,4000,1823.9275,2026-06-25,2026-06-29,T1,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00840,INE002A01018,RELIANCE INDUSTRIES,1400,2964.0008,2026-06-25,2026-06-25,T0,BRK-005,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00841,INE148O01018,EID PARRY (INDIA),20,722.4100,2026-06-25,2026-06-29,T1,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00842,INE047A01021,TITAN COMPANY,9,3301.8168,2026-06-25,2026-06-29,T1,BRK-005,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00843,INE140A01024,BANK OF BARODA,90,237.6440,2026-06-25,2026-06-25,T0,BRK-005,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00844,INE148I01020,POLICYBAZAAR (PB FINTECH),1000,1678.1218,2026-06-25,2026-06-25,T0,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00845,INE030A01027,HINDUSTAN UNILEVER,1400,2434.8777,2026-06-25,2026-06-29,T1,BRK-003,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00846,INE044A01036,DABUR INDIA,110,598.9495,2026-06-25,2026-06-29,T1,BRK-005,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00847,INE03YQ01011,CLEAN SCIENCE & TECHNOLOGY,7,1287.1552,2026-06-25,2026-06-29,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00848,INE009A01021,INFOSYS,800,1649.0403,2026-06-25,2026-06-25,T0,BRK-005,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00849,INE397D01024,BHARAT FORGE,8000,1172.4982,2026-06-25,2026-06-29,T1,BRK-002,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00850,INE669E01016,BHARTI AIRTEL,17,1680.3641,2026-06-25,2026-06-29,T1,BRK-002,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00851,INE154A01025,ITC,100,444.2141,2026-06-25,2026-06-29,T1,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00852,INE216A01030,BHARAT ELECTRONICS,3,307.6140,2026-06-25,2026-06-29,T1,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00853,INE059B01024,RAIN INDUSTRIES,200,149.5278,2026-06-25,2026-06-29,T1,BRK-005,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00854,INE917I01010,AVENUE SUPERMARTS (DMART),50,4000.7790,2026-06-25,2026-06-29,T1,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00855,INE090A01021,ICICI BANK,600,1153.4870,2026-06-25,2026-06-25,T0,BRK-002,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00856,INE259A01022,GODREJ CONSUMER PRODUCTS,40,1259.7093,2026-06-25,2026-06-29,T1,BRK-004,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00857,INE795G01014,POWER GRID CORPORATION,1700,299.9936,2026-06-25,2026-06-29,T1,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00858,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,600,785.9087,2026-06-25,2026-06-29,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00859,INE021A01026,ASIAN PAINTS,17,2902.5235,2026-06-25,2026-06-29,T1,BRK-005,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00860,INE628A01036,ULTRATECH CEMENT,750,10068.5622,2026-06-25,2026-06-29,T1,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00861,INE176A01028,BAJAJ FINANCE,425,7099.4123,2026-06-25,2026-06-29,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00862,INE03YQ01011,CLEAN SCIENCE & TECHNOLOGY,17,1276.9080,2026-06-25,2026-06-29,T1,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00863,INE585B01010,MARUTI SUZUKI,900,12619.7950,2026-06-25,2026-06-29,T1,BRK-006,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00864,INE062A01020,STATE BANK OF INDIA,400,787.4962,2026-06-25,2026-06-25,T0,BRK-003,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00865,INE03VK01010,CARTRADE TECH,10000,655.0184,2026-06-25,2026-06-29,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00866,INE021A01026,ASIAN PAINTS,70,2960.3128,2026-06-25,2026-06-25,T0,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00867,INE062A01020,STATE BANK OF INDIA,6500,858.1902,2026-06-25,2026-06-25,T0,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00868,INE795G01014,POWER GRID CORPORATION,100,330.7984,2026-06-25,2026-06-25,T0,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00869,INE467B01029,TATA CONSULTANCY SERVICES,350,3778.9404,2026-06-25,2026-06-29,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00870,INE090A01021,ICICI BANK,7000,1153.7089,2026-06-25,2026-06-29,T1,BRK-002,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00871,INE528G01035,SHRIRAM FINANCE,15,2604.8292,2026-06-25,2026-06-29,T1,BRK-002,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00872,INE00WK01013,ROUTE MOBILE,11,1301.9686,2026-06-25,2026-06-29,T1,BRK-004,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00873,INE545U01014,NAZARA TECHNOLOGIES,16,817.9457,2026-06-25,2026-06-29,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00874,INE917I01010,AVENUE SUPERMARTS (DMART),50,3864.1544,2026-06-25,2026-06-29,T1,BRK-004,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00875,INE129A01019,GAIL (INDIA),2000,192.3176,2026-06-25,2026-06-29,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00876,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,4000,751.0690,2026-06-25,2026-06-29,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00877,INE752E01010,PIDILITE INDUSTRIES,2800,2941.5783,2026-06-25,2026-06-25,T0,BRK-003,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00878,INE669E01016,BHARTI AIRTEL,2500,1579.4595,2026-06-25,2026-06-29,T1,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00879,INE545U01014,NAZARA TECHNOLOGIES,3200,801.6208,2026-06-25,2026-06-29,T1,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00880,INE040A01034,HDFC BANK,600,1638.4373,2026-06-25,2026-06-29,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00881,INE752E01010,PIDILITE INDUSTRIES,90,2728.4335,2026-06-29,2026-06-29,T0,BRK-003,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00882,INE726G01019,TRENT,170,5683.4316,2026-06-29,2026-06-30,T1,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00883,INE585B01010,MARUTI SUZUKI,30,12681.8966,2026-06-29,2026-06-30,T1,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00884,INE669E01016,BHARTI AIRTEL,25,1660.0058,2026-06-29,2026-06-30,T1,BRK-003,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00885,INE062A01020,STATE BANK OF INDIA,8,855.1332,2026-06-29,2026-06-30,T1,BRK-004,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00886,INE101A01026,KOTAK MAHINDRA BANK,600,1893.0399,2026-06-29,2026-06-30,T1,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00887,INE059B01024,RAIN INDUSTRIES,1600,126.2097,2026-06-29,2026-06-30,T1,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00888,INE467B01029,TATA CONSULTANCY SERVICES,15,3552.2366,2026-06-29,2026-06-29,T0,BRK-005,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00889,INE205A01025,SIEMENS,190,5846.2479,2026-06-29,2026-06-30,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00890,INE092T01019,ZOMATO,1200,210.3951,2026-06-29,2026-06-30,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00891,INE761H01022,AFFLE (INDIA),3000,1178.7759,2026-06-29,2026-06-30,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00892,INE761H01022,AFFLE (INDIA),1300,1205.0801,2026-06-29,2026-06-30,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00893,INE009A01021,INFOSYS,350,1468.5639,2026-06-29,2026-06-30,T1,BRK-006,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00894,INE483S01020,LATENT VIEW ANALYTICS,10,423.3469,2026-06-29,2026-06-30,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00895,INE160A01022,NESTLE INDIA,3400,2233.1326,2026-06-29,2026-06-30,T1,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00896,INE216A01030,BHARAT ELECTRONICS,10,325.3936,2026-06-29,2026-06-30,T1,BRK-001,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00897,INE795G01014,POWER GRID CORPORATION,300,304.9601,2026-06-29,2026-06-30,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00898,INE030A01027,HINDUSTAN UNILEVER,55,2504.9355,2026-06-29,2026-06-30,T1,BRK-002,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00899,INE148I01020,POLICYBAZAAR (PB FINTECH),600,1627.6746,2026-06-29,2026-06-29,T0,BRK-004,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00900,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,1500,731.7012,2026-06-29,2026-06-30,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00901,INE03VK01010,CARTRADE TECH,950,614.8475,2026-06-29,2026-06-30,T1,BRK-004,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00902,INE104S01021,UJJIVAN SFB,1200,40.0208,2026-06-29,2026-06-30,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00903,INE121A01024,CHOLAMANDALAM INVESTMENT,375,1444.6711,2026-06-29,2026-06-29,T0,BRK-002,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00904,INE216A01030,BHARAT ELECTRONICS,20,302.1752,2026-06-29,2026-06-30,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00905,INE483S01020,LATENT VIEW ANALYTICS,60,456.5910,2026-06-29,2026-06-30,T1,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00906,INE101A01026,KOTAK MAHINDRA BANK,190,1834.3514,2026-06-29,2026-06-30,T1,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00907,INE062A01020,STATE BANK OF INDIA,3200,831.5753,2026-06-29,2026-06-29,T0,BRK-006,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00908,INE044A01036,DABUR INDIA,7500,551.9186,2026-06-29,2026-06-30,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00909,INE761H01022,AFFLE (INDIA),1600,1230.0489,2026-06-29,2026-06-30,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00910,INE009A01021,INFOSYS,10,1564.3990,2026-06-29,2026-06-30,T1,BRK-003,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00911,INE883A01011,FINOLEX CABLES,500,931.2751,2026-06-29,2026-06-30,T1,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00912,INE483S01020,LATENT VIEW ANALYTICS,8500,527.6237,2026-06-29,2026-06-30,T1,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00913,INE00IN01015,PAYTM (ONE97),350,404.5287,2026-06-29,2026-06-30,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00914,INE545U01014,NAZARA TECHNOLOGIES,1400,780.6864,2026-06-29,2026-06-30,T1,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00915,INE483S01020,LATENT VIEW ANALYTICS,1800,430.9230,2026-06-29,2026-06-30,T1,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00916,INE669E01016,BHARTI AIRTEL,25,1602.1550,2026-06-29,2026-06-29,T0,BRK-005,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00917,INE669E01016,BHARTI AIRTEL,10,1671.2611,2026-06-29,2026-06-30,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00918,INE585B01010,MARUTI SUZUKI,650,13118.2085,2026-06-29,2026-06-29,T0,BRK-001,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00919,INE018A01030,LARSEN & TOUBRO,8500,3563.3365,2026-06-29,2026-06-30,T1,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00920,INE238A01034,AXIS BANK,80,1054.3360,2026-06-29,2026-06-30,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00921,INE238A01034,AXIS BANK,950,1111.0119,2026-06-29,2026-06-29,T0,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00922,INE059B01024,RAIN INDUSTRIES,1800,164.3389,2026-06-29,2026-06-30,T1,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00923,INE205A01025,SIEMENS,300,5800.4343,2026-06-29,2026-06-29,T0,BRK-005,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00924,INE148O01018,EID PARRY (INDIA),2400,759.5170,2026-06-29,2026-06-30,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00925,INE101A01026,KOTAK MAHINDRA BANK,150,1829.0610,2026-06-30,2026-06-30,T0,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00926,INE030A01027,HINDUSTAN UNILEVER,1100,2540.5510,2026-06-30,2026-07-01,T1,BRK-005,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00927,INE047A01021,TITAN COMPANY,100,3465.6073,2026-06-30,2026-07-01,T1,BRK-002,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00928,INE002A01018,RELIANCE INDUSTRIES,140,2916.7372,2026-06-30,2026-06-30,T0,BRK-005,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00929,INE00IN01015,PAYTM (ONE97),15,447.2246,2026-06-30,2026-07-01,T1,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00930,INE259A01022,GODREJ CONSUMER PRODUCTS,1200,1367.8292,2026-06-30,2026-07-01,T1,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00931,INE148I01020,POLICYBAZAAR (PB FINTECH),500,1666.4562,2026-06-30,2026-07-01,T1,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00932,INE238A01034,AXIS BANK,200,1197.0179,2026-06-30,2026-06-30,T0,BRK-003,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00933,INE238A01034,AXIS BANK,7,1197.6395,2026-06-30,2026-07-01,T1,BRK-005,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00934,INE238A01034,AXIS BANK,30,1138.2247,2026-06-30,2026-06-30,T0,BRK-001,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00935,INE160A01022,NESTLE INDIA,25,2497.5854,2026-06-30,2026-07-01,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00936,INE160A01022,NESTLE INDIA,11,2329.7645,2026-06-30,2026-06-30,T0,BRK-005,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00937,INE062A01020,STATE BANK OF INDIA,50,805.0140,2026-06-30,2026-07-01,T1,BRK-005,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00938,INE397D01024,BHARAT FORGE,300,1326.0197,2026-06-30,2026-06-30,T0,BRK-001,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00939,INE628A01036,ULTRATECH CEMENT,150,9927.9920,2026-06-30,2026-07-01,T1,BRK-001,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00940,INE059B01024,RAIN INDUSTRIES,7000,156.3627,2026-06-30,2026-07-01,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00941,INE059B01024,RAIN INDUSTRIES,100,141.3109,2026-06-30,2026-07-01,T1,BRK-003,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00942,INE752E01010,PIDILITE INDUSTRIES,75,2852.6271,2026-06-30,2026-07-01,T1,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00943,INE009A01021,INFOSYS,20,1633.8232,2026-06-30,2026-07-01,T1,BRK-005,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00944,INE795G01014,POWER GRID CORPORATION,10,332.4965,2026-06-30,2026-06-30,T0,BRK-005,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00945,INE761H01022,AFFLE (INDIA),500,1207.4950,2026-06-30,2026-07-01,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00946,INE148I01020,POLICYBAZAAR (PB FINTECH),55,1795.2764,2026-06-30,2026-07-01,T1,BRK-001,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00947,INE483S01020,LATENT VIEW ANALYTICS,100,432.3228,2026-06-30,2026-07-01,T1,BRK-005,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00948,INE059B01024,RAIN INDUSTRIES,3200,152.6080,2026-06-30,2026-07-01,T1,BRK-005,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00949,INE047A01021,TITAN COMPANY,100,3333.8089,2026-06-30,2026-07-01,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00950,INE044A01036,DABUR INDIA,160,564.6940,2026-06-30,2026-07-01,T1,BRK-003,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00951,INE216A01030,BHARAT ELECTRONICS,8,310.4265,2026-06-30,2026-07-01,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00952,INE040A01034,HDFC BANK,75,1675.1414,2026-06-30,2026-07-01,T1,BRK-005,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00953,INE104S01021,UJJIVAN SFB,1900,45.9254,2026-06-30,2026-07-01,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00954,INE795G01014,POWER GRID CORPORATION,1000,314.7965,2026-06-30,2026-07-01,T1,BRK-001,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00955,INE047A01021,TITAN COMPANY,1400,3260.1250,2026-06-30,2026-07-01,T1,BRK-001,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00956,INE002A01018,RELIANCE INDUSTRIES,100,2882.1224,2026-06-30,2026-07-01,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00957,INE216A01030,BHARAT ELECTRONICS,250,290.4488,2026-06-30,2026-07-01,T1,BRK-003,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00958,INE021A01026,ASIAN PAINTS,70,2806.4476,2026-06-30,2026-07-01,T1,BRK-003,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00959,INE467B01029,TATA CONSULTANCY SERVICES,700,3537.2826,2026-06-30,2026-07-01,T1,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00960,INE216A01030,BHARAT ELECTRONICS,20,288.6659,2026-06-30,2026-07-01,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00961,INE018A01030,LARSEN & TOUBRO,2000,3450.3391,2026-06-30,2026-07-01,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00962,INE044A01036,DABUR INDIA,110,559.7737,2026-06-30,2026-07-01,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00963,INE030A01027,HINDUSTAN UNILEVER,10000,2369.4619,2026-06-30,2026-06-30,T0,BRK-006,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00964,INE044A01036,DABUR INDIA,110,596.9989,2026-06-30,2026-07-01,T1,BRK-006,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00965,INE03VK01010,CARTRADE TECH,7,578.5384,2026-06-30,2026-07-01,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00966,INE047A01021,TITAN COMPANY,3800,3162.8837,2026-06-30,2026-06-30,T0,BRK-003,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00967,INE03YQ01011,CLEAN SCIENCE & TECHNOLOGY,30,1323.7620,2026-06-30,2026-07-01,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00968,INE628A01036,ULTRATECH CEMENT,3000,10107.8163,2026-06-30,2026-07-01,T1,BRK-004,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00969,INE545U01014,NAZARA TECHNOLOGIES,650,754.2021,2026-06-30,2026-07-01,T1,BRK-004,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00970,INE160A01022,NESTLE INDIA,850,2353.8373,2026-06-30,2026-07-01,T1,BRK-001,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00971,INE216A01030,BHARAT ELECTRONICS,275,295.0014,2026-06-30,2026-07-01,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00972,INE121A01024,CHOLAMANDALAM INVESTMENT,10,1406.3691,2026-06-30,2026-07-01,T1,BRK-003,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00973,INE140A01024,BANK OF BARODA,8500,274.5174,2026-06-30,2026-07-01,T1,BRK-002,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00974,INE628A01036,ULTRATECH CEMENT,4000,10170.5730,2026-06-30,2026-07-01,T1,BRK-005,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00975,INE148I01020,POLICYBAZAAR (PB FINTECH),300,1693.9225,2026-06-30,2026-07-01,T1,BRK-002,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00976,INE361B01024,CANARA BANK,12,98.1959,2026-06-30,2026-06-30,T0,BRK-002,BROKER,BSE,SELL,INR,OMS,NORMAL
TRD-00977,INE528G01035,SHRIRAM FINANCE,800,2546.7016,2026-06-30,2026-07-01,T1,BRK-004,BROKER,NSE,SELL,INR,OMS,NORMAL
TRD-00978,INE361B01024,CANARA BANK,5,98.5349,2026-06-30,2026-07-01,T1,BRK-003,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00979,INE140A01024,BANK OF BARODA,2000,244.7979,2026-06-30,2026-07-01,T1,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00980,INE795G01014,POWER GRID CORPORATION,20,314.4307,2026-06-30,2026-06-30,T0,BRK-002,BROKER,NSE,BUY,INR,OMS,NORMAL
TRD-00981,INE154A01025,ITC,850,433.4990,2026-06-30,2026-07-01,T1,BRK-001,BROKER,BSE,BUY,INR,OMS,NORMAL
TRD-00982,INE483S01020,LATENT VIEW ANALYTICS,110,523.1649,2026-06-30,2026-07-01,T1,BRK-004,BROKER,NSE,BUY,INR,OMS,NORMAL
