ConfirmationID,TradeRef,ISIN_Code,Scrip,Qty,Rate,TradeDay,SettleDay,Cycle,BrokerCode,BrokerName,Exchange_Code,Side,CCY,DP_ID,DP_Account
BC-TRD-00700,TRD-00700,INE040A01034,HDFC_BANK,150,1615.2677,22-Jun-2026,23-Jun-2026,T1,BRK-002,ICICI Securities,BSE,S,INR,IN301549,23456789
BC-TRD-00701,TRD-00701,INE140A01024,BANK_OF_BARODA,180,264.5918,22-Jun-2026,23-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN701549,23451789
BC-TRD-00702,TRD-00702,INE009A01021,INFOSYS,500,1629.3025,22-Jun-2026,22-Jun-2026,T0,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00703,TRD-00703,INE059B01024,RAIN_INDUSTRIES,1800,126.8223,22-Jun-2026,23-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00704,TRD-00704,INE00WK01013,ROUTE_MOBILE,8000,1409.0144,22-Jun-2026,23-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345778
BC-TRD-00705,TRD-00705,INE062A01020,STATE_BANK_OF_INDIA,400,836.9045,22-Jun-2026,23-Jun-2026,T1,BRK-001,Zerodha Securities,BSE,S,INR,IN300513,12345678
BC-TRD-00706,TRD-00706,INE00IN01015,PAYTM_(ONE97),5000,444.7793,22-Jun-2026,23-Jun-2026,T1,BRK-002,ICICI Securities,BSE,B,INR,IN301549,23456789
BC-TRD-00707,TRD-00707,INE009A01021,INFOSYS,800,1576.1234,22-Jun-2026,23-Jun-2026,T1,BRK-003,HDFC Securities,BSE,S,INR,IN300484,34567890
BC-TRD-00708,TRD-00708,INE090A01021,ICICI_BANK,7,1154.3120,22-Jun-2026,23-Jun-2026,T1,BRK-006,Axis Securities,BSE,B,INR,IN302679,67890123
BC-TRD-00709,TRD-00709,INE545U01014,NAZARA_TECHNOLOGIES,90,859.3793,22-Jun-2026,23-Jun-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00710,TRD-00710,INE397D01024,BHARAT_FORGE,200,1231.1016,22-Jun-2026,22-Jun-2026,T0,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00711,TRD-00711,INE883A01011,FINOLEX_CABLES,75,855.5317,22-Jun-2026,23-Jun-2026,T1,BRK-002,ICICI Securities,BSE,B,INR,IN301549,23456789
BC-TRD-00712,TRD-00712,INE883A01011,FINOLEX_CABLES,8,955.1945,22-Jun-2026,23-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00713,TRD-00713,INE021A01026,ASIAN_PAINTS,10000,2851.2068,22-Jun-2026,23-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00714,TRD-00714,INE585B01010,MARUTI_SUZUKI,35,12550.6140,22-Jun-2026,23-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00715,TRD-00715,INE044A01036,DABUR_INDIA,20,561.9115,22-Jun-2026,23-Jun-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00716,TRD-00716,INE104S01021,UJJIVAN_SFB,150,41.4110,22-Jun-2026,23-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00717,TRD-00717,INE030A01027,HINDUSTAN_UNILEVER,10,2613.8881,22-Jun-2026,23-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00718,TRD-00718,INE002A01018,RELIANCE_INDUSTRIES,3200,2957.7075,22-Jun-2026,23-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN308549,23456689
BC-TRD-00719,TRD-00719,INE047A01021,TITAN_COMPANY,160,3344.8199,22-Jun-2026,23-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00720,TRD-00720,INE795G01014,POWER_GRID_CORPORATI,100,339.3302,22-Jun-2026,23-Jun-2026,T1,BRK-001,Zerodha Securities,BSE,B,INR,IN300513,12345678
BC-TRD-00721,TRD-00721,INE216A01030,BHARAT_ELECTRONICS,100,283.7855,22-Jun-2026,23-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00722,TRD-00722,INE576I01022,GRINDWELL_NORTON,12,1985.5194,22-Jun-2026,23-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00723,TRD-00723,INE752E01010,PIDILITE_INDUSTRIES,60,2924.9222,22-Jun-2026,22-Jun-2026,T0,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00724,TRD-00724,INE062A01020,STATE_BANK_OF_INDIA,1400,797.8876,22-Jun-2026,23-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00725,TRD-00725,INE361B01024,CANARA_BANK,350,115.0074,22-Jun-2026,23-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00726,TRD-00726,INE154A01025,ITC,1000,440.8083,22-Jun-2026,23-Jun-2026,T1,BRK-006,Axis Securities,BSE,B,INR,IN302679,67890123
BC-TRD-00727,TRD-00727,INE021A01026,ASIAN_PAINTS,300,3092.6668,22-Jun-2026,23-Jun-2026,T1,BRK-002,ICICI Securities,BSE,S,INR,IN301549,23456789
BC-TRD-00728,TRD-00728,INE030A01027,HINDUSTAN_UNILEVER,250,2383.3328,22-Jun-2026,23-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00729,TRD-00729,INE092T01019,ZOMATO,250,240.1818,22-Jun-2026,22-Jun-2026,T0,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00730,TRD-00730,INE090A01021,ICICI_BANK,475,1230.4931,23-Jun-2026,24-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,S,INR,IN301774,56789012
BC-TRD-00731,TRD-00731,INE002A01018,RELIANCE_INDUSTRIES,275,2880.2746,23-Jun-2026,24-Jun-2026,T1,BRK-002,ICICI Securities,BSE,B,INR,IN301549,23456789
BC-TRD-00732,TRD-00732,INE176A01028,BAJAJ_FINANCE,16,7313.4334,23-Jun-2026,24-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00733,TRD-00733,INE205A01025,SIEMENS,8000,5992.4092,23-Jun-2026,24-Jun-2026,T1,BRK-006,Axis Securities,BSE,B,INR,IN302679,67890123
BC-TRD-00734,TRD-00734,INE104S01021,UJJIVAN_SFB,125,43.0177,23-Jun-2026,24-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00735,TRD-00735,INE090A01021,ICICI_BANK,150,1295.8468,23-Jun-2026,24-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00736,TRD-00736,INE148I01020,POLICYBAZAAR_(PB_FIN,1200,1836.9576,23-Jun-2026,24-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00737,TRD-00737,INE148I01020,POLICYBAZAAR_(PB_FIN,65,1868.0303,23-Jun-2026,24-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00738,TRD-00738,INE009A01021,INFOSYS,75,1574.0910,23-Jun-2026,24-Jun-2026,T1,BRK-003,HDFC Securities,BSE,S,INR,IN300484,34567890
BC-TRD-00739,TRD-00739,INE040A01034,HDFC_BANK,2400,1702.3776,23-Jun-2026,24-Jun-2026,T1,BRK-001,Zerodha Securities,BSE,B,INR,IN300513,12345678
BC-TRD-00740,TRD-00740,INE216A01030,BHARAT_ELECTRONICS,125,338.8751,23-Jun-2026,24-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00741,TRD-00741,INE062A01020,STATE_BANK_OF_INDIA,275,811.7441,23-Jun-2026,24-Jun-2026,T1,BRK-003,HDFC Securities,BSE,B,INR,IN300484,34567890
BC-TRD-00742,TRD-00742,INE550C01020,TV_TODAY_NETWORK,100,183.8022,23-Jun-2026,24-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00743,TRD-00743,INE545U01014,NAZARA_TECHNOLOGIES,9000,865.3124,23-Jun-2026,24-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00744,TRD-00744,INE397D01024,BHARAT_FORGE,375,1167.4618,23-Jun-2026,24-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00745,TRD-00745,INE101A01026,KOTAK_MAHINDRA_BANK,30,1805.1885,23-Jun-2026,24-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00746,TRD-00746,INE176A01028,BAJAJ_FINANCE,700,7333.0313,23-Jun-2026,24-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00747,TRD-00747,INE101A01026,KOTAK_MAHINDRA_BANK,460,1878.9344,23-Jun-2026,23-Jun-2026,T0,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00748,TRD-00748,INE148I01020,POLICYBAZAAR_(PB_FIN,300,1836.7803,23-Jun-2026,24-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00749,TRD-00749,INE216A01030,BHARAT_ELECTRONICS,120,297.0629,23-Jun-2026,24-Jun-2026,T1,BRK-002,ICICI Securities,BSE,B,INR,IN301549,23456789
BC-TRD-00750,TRD-00750,INE669E01016,BHARTI_AIRTEL,60,1590.4439,23-Jun-2026,23-Jun-2026,T0,BRK-001,Zerodha Securities,BSE,B,INR,IN300513,12345678
BC-TRD-00751,TRD-00751,INE00WK01013,ROUTE_MOBILE,4500,1392.4180,23-Jun-2026,24-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00752,TRD-00752,INE121A01024,CHOLAMANDALAM_INVEST,120,1439.6858,23-Jun-2026,24-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00753,TRD-00753,INE795G01014,POWER_GRID_CORPORATI,2500,337.3895,23-Jun-2026,24-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00754,TRD-00754,INE002A01018,RELIANCE_INDUSTRIES,5323,3040.8817,23-Jun-2026,24-Jun-2026,T1,BRK-006,Axis Securities,BSE,S,INR,IN302679,67890123
BC-TRD-00755,TRD-00755,INE917I01010,AVENUE_SUPERMARTS_(D,180,3658.4380,23-Jun-2026,24-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00756,TRD-00756,INE761H01022,AFFLE_(INDIA),6000,1068.4962,23-Jun-2026,24-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00757,TRD-00757,INE883A01011,FINOLEX_CABLES,350,853.3823,23-Jun-2026,24-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00758,TRD-00758,INE397D01024,BHARAT_FORGE,457,1213.5516,23-Jun-2026,24-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00759,TRD-00759,INE216A01030,BHARAT_ELECTRONICS,1200,298.4851,23-Jun-2026,24-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,S,INR,IN301774,56789612
BC-TRD-00760,TRD-00760,INE397D01024,BHARAT_FORGE,1000,1317.1023,23-Jun-2026,23-Jun-2026,T0,BRK-006,Axis Securities,BSE,S,INR,IN302679,67890123
BC-TRD-00761,TRD-00761,INE176A01028,BAJAJ_FINANCE,95,7329.2798,23-Jun-2026,24-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00762,TRD-00762,INE092T01019,ZOMATO,1200,237.7907,23-Jun-2026,24-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00763,TRD-00763,INE030A01027,HINDUSTAN_UNILEVER,900,2497.1757,23-Jun-2026,23-Jun-2026,T0,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00764,TRD-00764,INE03VK01010,CARTRADE_TECH,9000,646.1813,23-Jun-2026,24-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00765,TRD-00765,INE002A01018,RELIANCE_INDUSTRIES,50,2875.1470,23-Jun-2026,24-Jun-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00766,TRD-00766,INE883A01011,FINOLEX_CABLES,45,923.9575,23-Jun-2026,24-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00767,TRD-00767,INE528G01035,SHRIRAM_FINANCE,800,2740.9906,23-Jun-2026,24-Jun-2026,T1,BRK-001,Zerodha Securities,BSE,S,INR,IN300513,12345678
BC-TRD-00768,TRD-00768,INE124N01016,ANGEL_ONE,300,2390.8272,23-Jun-2026,24-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00769,TRD-00769,INE148I01020,POLICYBAZAAR_(PB_FIN,600,1615.8665,23-Jun-2026,24-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00770,TRD-00770,INE059B01024,RAIN_INDUSTRIES,500,143.8326,23-Jun-2026,24-Jun-2026,T1,BRK-001,Zerodha Securities,BSE,B,INR,IN300513,12345678
BC-TRD-00771,TRD-00771,INE018A01030,LARSEN_&_TOUBRO,1100,3589.3877,23-Jun-2026,24-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00772,TRD-00772,INE550C01020,TV_TODAY_NETWORK,90,214.8028,23-Jun-2026,24-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00773,TRD-00773,INE030A01027,HINDUSTAN_UNILEVER,2200,2626.2722,23-Jun-2026,24-Jun-2026,T1,BRK-002,ICICI Securities,BSE,S,INR,IN301549,23456789
BC-TRD-00774,TRD-00774,INE019A01038,WIPRO,70,472.2344,23-Jun-2026,24-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00775,TRD-00775,INE030A01027,HINDUSTAN_UNILEVER,500,2595.1116,23-Jun-2026,24-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00776,TRD-00776,INE044A01036,DABUR_INDIA,4,557.7886,23-Jun-2026,23-Jun-2026,T0,BRK-002,ICICI Securities,BSE,S,INR,IN301549,23456789
BC-TRD-00777,TRD-00777,INE628A01036,ULTRATECH_CEMENT,70,10398.0636,23-Jun-2026,23-Jun-2026,T0,BRK-001,Zerodha Securities,BSE,B,INR,IN700513,12345078
BC-TRD-00778,TRD-00778,INE018A01030,LARSEN_&_TOUBRO,2000,3617.9853,23-Jun-2026,23-Jun-2026,T0,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00779,TRD-00779,INE576I01022,GRINDWELL_NORTON,20,2176.0294,24-Jun-2026,25-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00780,TRD-00780,INE018A01030,LARSEN_&_TOUBRO,25,3596.0515,24-Jun-2026,25-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00781,TRD-00781,INE726G01019,TRENT,19,5855.6692,24-Jun-2026,24-Jun-2026,T0,BRK-001,Zerodha Securities,BSE,B,INR,IN300513,12345678
BC-TRD-00782,TRD-00782,INE044A01036,DABUR_INDIA,425,608.1037,24-Jun-2026,25-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00783,TRD-00783,INE104S01021,UJJIVAN_SFB,2000,40.5319,24-Jun-2026,25-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00784,TRD-00784,INE205A01025,SIEMENS,55,5898.8923,24-Jun-2026,25-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00785,TRD-00785,INE030A01027,HINDUSTAN_UNILEVER,3,2448.4346,24-Jun-2026,25-Jun-2026,T1,BRK-001,Zerodha Securities,BSE,S,INR,IN300513,12345678
BC-TRD-00786,TRD-00786,INE101A01026,KOTAK_MAHINDRA_BANK,4000,1860.7832,24-Jun-2026,25-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00787,TRD-00787,INE205A01025,SIEMENS,600,5810.2287,24-Jun-2026,25-Jun-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00788,TRD-00788,INE585B01010,MARUTI_SUZUKI,25,12352.7360,24-Jun-2026,25-Jun-2026,T1,BRK-006,Axis Securities,BSE,B,INR,IN302679,67890123
BC-TRD-00789,TRD-00789,INE528G01035,SHRIRAM_FINANCE,700,2608.2363,24-Jun-2026,24-Jun-2026,T0,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00790,TRD-00790,INE628A01036,ULTRATECH_CEMENT,650,9962.9265,24-Jun-2026,25-Jun-2026,T1,BRK-006,Axis Securities,BSE,S,INR,IN302679,67890123
BC-TRD-00791,TRD-00791,INE545U01014,NAZARA_TECHNOLOGIES,150,768.3662,24-Jun-2026,25-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300384,34507890
BC-TRD-00792,TRD-00792,INE585B01010,MARUTI_SUZUKI,6,12335.6862,24-Jun-2026,25-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00793,TRD-00793,INE795G01014,POWER_GRID_CORPORATI,3500,304.6781,24-Jun-2026,25-Jun-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00794,TRD-00794,INE124N01016,ANGEL_ONE,1800,2373.3100,24-Jun-2026,25-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00795,TRD-00795,INE062A01020,STATE_BANK_OF_INDIA,7500,783.2383,24-Jun-2026,25-Jun-2026,T1,BRK-002,ICICI Securities,BSE,S,INR,IN301549,23456789
BC-TRD-00796,TRD-00796,INE576I01022,GRINDWELL_NORTON,160,2029.2043,24-Jun-2026,25-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00797,TRD-00797,INE259A01022,GODREJ_CONSUMER_PROD,9000,1337.0748,24-Jun-2026,25-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00798,TRD-00798,INE274J01014,HAPPIEST_MINDS_TECHN,13,716.8747,24-Jun-2026,25-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00799,TRD-00799,INE761H01022,AFFLE_(INDIA),550,1062.2848,24-Jun-2026,25-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00800,TRD-00800,INE030A01027,HINDUSTAN_UNILEVER,1300,2379.2050,24-Jun-2026,25-Jun-2026,T1,BRK-003,HDFC Securities,BSE,B,INR,IN300484,34567890
BC-TRD-00801,TRD-00801,INE092T01019,ZOMATO,200,242.4041,24-Jun-2026,25-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00802,TRD-00802,INE104S01021,UJJIVAN_SFB,200,42.7263,24-Jun-2026,25-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00803,TRD-00803,INE129A01019,GAIL_(INDIA),1800,175.7141,24-Jun-2026,25-Jun-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00804,TRD-00804,INE467B01029,TATA_CONSULTANCY_SER,1900,3443.9766,24-Jun-2026,25-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,S,INR,IN301774,56789012
BC-TRD-00805,TRD-00805,INE104S01021,UJJIVAN_SFB,1600,45.0388,24-Jun-2026,25-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00806,TRD-00806,INE761H01022,AFFLE_(INDIA),1400,1090.3517,24-Jun-2026,25-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00807,TRD-00807,INE00IN01015,PAYTM_(ONE97),100,409.7320,24-Jun-2026,25-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00808,TRD-00808,INE628A01036,ULTRATECH_CEMENT,900,9587.4507,24-Jun-2026,25-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00809,TRD-00809,INE205A01025,SIEMENS,850,6443.3014,24-Jun-2026,25-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00810,TRD-00810,INE00IN01015,PAYTM_(ONE97),2600,405.1265,24-Jun-2026,25-Jun-2026,T1,BRK-006,Axis Securities,BSE,B,INR,IN302679,67890123
BC-TRD-00811,TRD-00811,INE576I01022,GRINDWELL_NORTON,17,2158.8129,24-Jun-2026,25-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00812,TRD-00812,INE019A01038,WIPRO,17,454.0454,24-Jun-2026,25-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,S,INR,IN301774,56789012
BC-TRD-00813,TRD-00813,INE047A01021,TITAN_COMPANY,2800,3227.4613,24-Jun-2026,25-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00814,TRD-00814,INE019A01038,WIPRO,90,488.0798,24-Jun-2026,25-Jun-2026,T1,BRK-002,ICICI Securities,BSE,S,INR,IN301549,23456789
BC-TRD-00815,TRD-00815,INE047A01021,TITAN_COMPANY,250,3285.6639,24-Jun-2026,24-Jun-2026,T0,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00816,TRD-00816,INE205A01025,SIEMENS,10,6006.7175,24-Jun-2026,24-Jun-2026,T0,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00817,TRD-00817,INE03YQ01011,CLEAN_SCIENCE_&_TECH,16,1445.5584,24-Jun-2026,25-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00818,TRD-00818,INE090A01021,ICICI_BANK,2400,1264.1843,24-Jun-2026,25-Jun-2026,T1,BRK-001,Zerodha Securities,BSE,B,INR,IN300513,12345678
BC-TRD-00819,TRD-00819,INE917I01010,AVENUE_SUPERMARTS_(D,95,3967.2402,24-Jun-2026,25-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00820,TRD-00820,INE576I01022,GRINDWELL_NORTON,1500,1971.4231,24-Jun-2026,25-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00821,TRD-00821,INE129A01019,GAIL_(INDIA),350,182.6303,24-Jun-2026,25-Jun-2026,T1,BRK-001,Zerodha Securities,BSE,S,INR,IN300513,12345678
BC-TRD-00822,TRD-00822,INE019A01038,WIPRO,16,477.3429,24-Jun-2026,25-Jun-2026,T1,BRK-001,Zerodha Securities,BSE,S,INR,IN300513,12345678
BC-TRD-00823,TRD-00823,INE00IN01015,PAYTM_(ONE97),225,467.9434,24-Jun-2026,25-Jun-2026,T1,BRK-002,ICICI Securities,BSE,S,INR,IN301549,23456789
BC-TRD-00824,TRD-00824,INE274J01014,HAPPIEST_MINDS_TECHN,50,770.3557,24-Jun-2026,25-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00825,TRD-00825,INE528G01035,SHRIRAM_FINANCE,794,2534.6416,24-Jun-2026,25-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00826,TRD-00826,INE002A01018,RELIANCE_INDUSTRIES,140,3030.8967,24-Jun-2026,25-Jun-2026,T1,BRK-002,ICICI Securities,BSE,S,INR,IN301549,23456789
BC-TRD-00827,TRD-00827,INE361B01024,CANARA_BANK,80,105.8351,24-Jun-2026,25-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,S,INR,IN301774,56789012
BC-TRD-00828,TRD-00828,INE121A01024,CHOLAMANDALAM_INVEST,99,1451.2669,24-Jun-2026,25-Jun-2026,T1,BRK-003,HDFC Securities,BSE,B,INR,IN300484,34567890
BC-TRD-00829,TRD-00829,INE044A01036,DABUR_INDIA,2500,540.2461,24-Jun-2026,25-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00830,TRD-00830,INE129A01019,GAIL_(INDIA),200,199.0014,25-Jun-2026,25-Jun-2026,T0,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00831,TRD-00831,INE274J01014,HAPPIEST_MINDS_TECHN,300,776.2454,25-Jun-2026,29-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00832,TRD-00832,INE101A01026,KOTAK_MAHINDRA_BANK,600,1828.6988,25-Jun-2026,25-Jun-2026,T0,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00833,TRD-00833,INE00WK01013,ROUTE_MOBILE,1,1530.7781,25-Jun-2026,29-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00834,TRD-00834,INE628A01036,ULTRATECH_CEMENT,300,9564.7179,25-Jun-2026,29-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00835,TRD-00835,INE148O01018,EID_PARRY_(INDIA),30,774.5443,25-Jun-2026,29-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00836,TRD-00836,INE062A01020,STATE_BANK_OF_INDIA,8000,790.6661,25-Jun-2026,29-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00837,TRD-00837,INE238A01034,AXIS_BANK,140,1178.4507,25-Jun-2026,29-Jun-2026,T1,BRK-006,Axis Securities,BSE,S,INR,IN302679,67890123
BC-TRD-00838,TRD-00838,INE101A01026,KOTAK_MAHINDRA_BANK,1200,1831.7048,25-Jun-2026,29-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00839,TRD-00839,INE101A01026,KOTAK_MAHINDRA_BANK,4000,1823.9275,25-Jun-2026,29-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
